1, 1, 92.5, 0
2, 1, 76.9, 0
3, 1, 62.4, 0
4, 1, 70.4, 0
5, 1, 78, 0
6, 1, 60.2, 0
7, 1, 54.9, 0
8, 1, 74.5, 0
9, 1, 96, 0
10, 1, 64.6, 0
11, 1, 53.9, 0
12, 1, 108.7, 0
13, 1, 57.8, 0
14, 1, 81.8, 0
15, 1, 126.4, 0
16, 1, 142.6, 0
17, 1, 113.4, 0
18, 1, 65.2, 0
19, 1, 73.6, 0
20, 1, 63.1, 0
21, 1, 76.2, 0
22, 1, 54.1, 0
23, 1, 61.1, 0
24, 1, 66.1, 0
25, 1, 50.7, 0
26, 1, 76.5, 0
27, 1, 65, 0
28, 1, 99, 0
29, 1, 100.8, 0
30, 1, 62.5, 0
31, 1, 62.3, 0
32, 1, 97.5, 0
33, 1, 53.3, 0
34, 1, 54, 0
35, 1, 55.4, 0
36, 1, 57.5, 0
37, 1, 73.2, 0
38, 1, 126.1, 0
39, 1, 51.1, 0
40, 1, 65.7, 0
41, 1, 67.1, 0
42, 1, 56.1, 0
43, 1, 60, 0
44, 1, 123.9, 0
45, 1, 58.6, 0
46, 1, 96.1, 0
47, 1, 72.8, 0
48, 1, 60.5, 0
49, 1, 61.8, 0
50, 1, 57.6, 0
51, 1, 64.6, 0
52, 1, 63.7, 0
53, 1, 52.7, 0
54, 1, 59.6, 0
55, 1, 58.2, 0
56, 1, 77.5, 0
57, 1, 58.5, 0
58, 1, 74.2, 0
59, 1, 88.4, 0
60, 1, 52.8, 0
61, 1, 61.4, 0
62, 1, 115.3, 0
63, 1, 55.1, 0
64, 1, 131.4, 0
65, 1, 82.6, 0
66, 1, 64.9, 0
67, 1, 82.7, 0
68, 1, 76.9, 0
69, 1, 92.3, 0
70, 1, 61, 0
71, 1, 56.4, 0
72, 1, 69.8, 0
73, 1, 58.6, 0
74, 1, 69.7, 0
75, 1, 60, 0
76, 1, 89.9, 0
77, 1, 50.6, 0
78, 1, 105.6, 0
79, 1, 55.6, 0
80, 1, 69.8, 0
81, 1, 52.7, 0
82, 1, 77.2, 0
83, 1, 47, 0
84, 1, 71, 0
85, 1, 79.2, 0
86, 1, 71.9, 0
87, 1, 63.9, 0
88, 1, 58, 0
89, 1, 53.7, 0
90, 1, 61.9, 0
91, 1, 50.9, 0
92, 1, 70.3, 0
93, 1, 59.2, 0
94, 1, 67.1, 0
95, 1, 66.9, 0
96, 1, 103.2, 0
97, 1, 87.3, 0
98, 1, 59.5, 0
99, 1, 58.1, 0
100, 1, 68.7, 0
